Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vn34;vn;;ТП-121 ввод с ТП-124 Котельная Л-18П-12 (г-н Бесовец) (ЗН);true;11;0;0;1;0;1;true;ВН-34 Включен;true;ВН-34 Выключен;;;0;0;0;;0;0
vn35;vn;;ТП-124 вывод на ТП-121 Л-18П-12 (г-н Бесовец) (ЗН);true;11;0;0;1;0;1;true;ВН-35 Включен;true;ВН-35 Выключен;;;0;0;0;;0;0
vn36;vn;;ТП-124 ввод с Л-18П-12 (г-н Бесовец) (ЗН);true;11;0;0;1;0;1;true;ВН-36 Включен;true;ВН-36 Выключен;;;0;0;0;;0;0
vn37;vn;;ТП-74 вывод на ТП-64 Л-82-3 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-37 Включен;true;ВН-37 Выключен;;;0;0;0;;0;0
vn38;vn;;ТП-74 ввод с ТП-100 Л-82-3 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-38 Включен;true;ВН-38 Выключен;;;0;0;0;;0;0
vn39;vn;;ТП-64 ввод с ТП-74 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-39 Включен;true;ВН-39 Выключен;;;0;0;0;;0;0
vn40;vn;;ТП-64 вывод с ТП-65 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-40 Включен;true;ВН-40 Выключен;;;0;0;0;;0;0
vn41;vn;;ТП-73 ввод с ТП-65 Л-82-3 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-41 Включен;true;ВН-41 Выключен;;;0;0;0;;0;0
vn42;vn;;ТП-70 ввод с ТП-73 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-42 Включен;true;ВН-42 Выключен;;;0;0;0;;0;0
vn43;vn;;ТП-61 ввод с Л-82-3 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-43 Включен;true;ВН-43 Выключен;;;0;0;0;;0;0
vn44;vn;;ТП-70 вывод на ТП-60 Л-82-3 (п.Ладва) (ЗН);true;11;0;0;1;0;1;true;ВН-44 Включен;true;ВН-44 Выключен;;;0;0;0;;0;0
vn45;vn;;ТП-130 вывод на ТП-133 Л-18П-9 ТП-135 (п.Чална);true;11;0;0;1;0;1;true;ВН-45 Включен;true;ВН-45 Выключен;;;0;0;0;;0;0
vn46;vn;;ТП-163 ввод с ТП-168 Л-5-27 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-46 Включен;true;ВН-46 Выключен;;;0;0;0;;0;0
vn47;vn;;ТП-163 вывод на ТП-164 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-47 Включен;true;ВН-47 Выключен;;;0;0;0;;0;0
vn48;vn;;ТП-164 ввод с ТП-163 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-48 Включен;true;ВН-48 Выключен;;;0;0;0;;0;0
vn49;vn;;ТП-164 ввод с Л-5-27 (ст.Деревянка) (ЗН);true;11;0;0;1;0;1;true;ВН-49 Включен;true;ВН-49 Выключен;;;0;0;0;;0;0
vn50;vn;;ТП-1049 ввод со стороны Р-63 (Заозерье);true;11;0;0;1;0;1;true;ВН-50 Включен;true;ВН-50 Выключен;;;0;0;0;;0;0
vn51;vn;;ТП-192 ввод с Л-79-18 (Южная Промзона);true;11;0;0;1;0;1;true;ВН-51 Включен;true;ВН-51 Выключен;;;0;0;0;;0;0
