Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;Val;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vn125;vn;ВН-125;ТП-209 ввод Л-22П-1 с ТП-77 (д.Падозеро);false;11;0;0;1;0;1;true;ВН-125 Включен;true;ВН-125 Выключен;0;;0;0;0;0;0;3
vn126;vn;ВН-126;ТП-209 Л-22П-1 ТП-80;false;11;0;0;1;0;1;true;ВН-126 Включен;true;ВН-126 Выключен;0;;0;0;0;0;0;3
vn127;vn;ВН-127;ТП-58 ввод Л-38П-1 от ТП-50 с ВН-111 (Лососинное) (ЗН);false;11;0;0;1;0;1;true;ВН-127 Включен;true;ВН-127 Выключен;1;;0;0;0;0;0;3
vn128;vn;ВН-128;ТП-58 ввод Л-38П-2 от ТП-50 с ВН-110 (Лососинное) (ЗН);false;11;0;0;1;0;1;true;ВН-128 Включен;true;ВН-128 Выключен;1;;0;0;0;0;0;3
vn129;vn;ВН-129;ТП-80 ввод Л-22П-1 от ТП-209 (Пухта);false;11;0;0;1;0;1;true;ВН-129 Включен;true;ВН-129 Выключен;1;;0;0;0;0;0;3
vn130;vn;ВН-130;ТП-80 вывод Л-22П-1 к ТП-72 (Пухта);false;11;0;0;1;0;1;true;ВН-130 Включен;true;ВН-130 Выключен;1;;0;0;0;0;0;3
vn131;vn;ВН-131;ТП-129 ввод Л-18П-9 с ТП-127 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-131 Включен;true;ВН-131 Выключен;1;;0;0;0;0;0;3
vn132;vn;ВН-132;ТП-129 вывод Л-18П-9 к ТП-130 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-132 Включен;true;ВН-132 Выключен;1;;0;0;0;0;0;3
vn133;vn;ВН-133;ТП-112 ввод Л-18П-2;false;11;0;0;1;0;1;true;ВН-133 Включен;true;ВН-133 Выключен;1;;0;0;0;0;0;3
vn134;vn;ВН-134;ТП-112 вывод Л-18П-2 к ТП-113;false;11;0;0;1;0;1;true;ВН-134 Включен;true;ВН-134 Выключен;1;;0;0;0;0;0;3
vn135;vn;ВН-135;РП-10 кВ ''Котельная'' вывод на ТП-173 Т-2 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-135 Включен;true;ВН-135 Выключен;1;;0;0;0;0;0;3
vn136;vn;ВН-136;РП-10 кВ ''Котельная'' вывод на ТП-173 Т-1 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-136 Включен;true;ВН-136 Выключен;0;;0;0;0;0;0;3
vn137;vn;ВН-137;ТП-187 ввод с Л-52П-2 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-137 Включен;true;ВН-137 Выключен;1;;0;0;0;0;0;3
vn138;vn;ВН-138;ТП-187 ввод с Л-52П-12 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-138 Включен;true;ВН-138 Выключен;1;;0;0;0;0;0;3
vn139;vn;ВН-139;ТП-187 вывод Л-52П-12 к ТП-183 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-139 Включен;true;ВН-139 Выключен;1;;0;0;0;0;0;3
vn140;vn;ВН-140;ВН-140;false;11;0;0;1;0;1;true;ВН-140 Включен;true;ВН-140 Выключен;0;;0;0;0;0;0;3
vn141;vn;ВН-141;ТП-83 ввод Л-6-2 (п.Пай);false;11;0;0;1;0;1;true;ВН-141 Включен;true;ВН-141 Выключен;0;;0;0;0;0;0;3
vn142;vn;ВН-142;ТП-83 ввод Л-6-2 резерв (п.Пай);false;11;0;0;1;0;1;true;ВН-142 Включен;true;ВН-142 Выключен;0;;0;0;0;0;0;3
vn143;vn;ВН-143;ТП-94 ввод с Л-82-4 от ТП-93 (п.Ладва-Ветка);false;11;0;0;1;0;1;true;ВН-143 Включен;true;ВН-143 Выключен;1;;0;0;0;0;0;3
vn144;vn;ВН-144;ТП-94 вывод Л-82-4 к ТП-217 и ВС-13 (п.Ладва-Ветка);false;11;0;0;1;0;1;true;ВН-144 Включен;true;ВН-144 Выключен;1;;0;0;0;0;0;3
vn145;vn;ВН-145;ТП-60 ввод Л-82-11 от ТП-66 (п.Ладва);false;11;0;0;1;0;1;true;ВН-145 Включен;true;ВН-145 Выключен;1;;0;0;0;0;0;3
vn146;vn;ВН-146;ТП-60 ввод Л-82-3 от ТП-70 (п.Ладва);false;11;0;0;1;0;1;true;ВН-146 Включен;true;ВН-146 Выключен;1;;0;0;0;0;0;3
vn147;vn;ВН-147;ТП-44 ввод Л-46П-19 от ТП-48 (с.Деревянное);false;11;0;0;1;0;1;true;ВН-147 Включен;true;ВН-147 Выключен;1;;0;0;0;0;0;3
vn148;vn;ВН-148;ТП-44 вывод Л-46П-19 от ТП-45 (с.Деревянное);false;11;0;0;1;0;1;true;ВН-148 Включен;true;ВН-148 Выключен;1;;0;0;0;0;0;3
vn149;vn;ВН-149;ВН-149;false;11;0;0;1;0;1;true;ВН-149 Включен;true;ВН-149 Выключен;0;;0;0;0;0;0;3
vn150;vn;ВН-150;ТП-189 ввод Л-52П-5 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-150 Включен;true;ВН-150 Выключен;0;;0;0;0;0;0;3
vn151;vn;ВН-151;ТП-189 вывод Л-52П-5 к ТП-191 (п.Мелиоративный) (ЗН);false;11;0;0;1;0;1;true;ВН-151 Включен;true;ВН-151 Выключен;0;;0;0;0;0;0;3
vn152;vn;ВН-152;ТП-186 вывод к ТП-245 (п.Мелиоративный);false;11;0;0;1;0;1;true;ВН-152 Включен;true;ВН-152 Выключен;1;;0;0;0;0;0;3
vn153;vn;ВН-153;ТП-186 вывод к ТП-244 (п.Мелиоративный);false;11;0;0;1;0;1;true;ВН-153 Включен;true;ВН-153 Выключен;1;;0;0;0;0;0;3
vn154;vn;ВН-154;ТП-77 ввод с Л-22П-1 (п.Падозеро);false;11;0;0;1;0;1;true;ВН-154 Включен;true;ВН-154 Выключен;1;;0;0;0;0;0;3
vn155;vn;ВН-155;ТП-77 вывод с Л-22П-1 к ТП-209 (п.Падозеро);false;11;0;0;1;0;1;true;ВН-155 Включен;true;ВН-155 Выключен;1;;0;0;0;0;0;3
vn156;vn;ВН-156;ТП-7 вывод КЛ на ТП-8 ВН-159 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-156 Включен;true;ВН-156 Выключен;1;;0;0;0;0;0;3
vn157;vn;ВН-157;ТП-7 вывод КЛ на ТП-8 ВН-158 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-157 Включен;true;ВН-157 Выключен;1;;0;0;0;0;0;3
vn158;vn;ВН-158;ТП-8 ввод КЛ от ТП-7 ВН-157 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-158 Включен;true;ВН-158 Выключен;1;;0;0;0;0;0;3
vn159;vn;ВН-159;ТП-8 ввод КЛ от ТП-7 ВН-156 (п.Птицефабрика);false;11;0;0;1;0;1;true;ВН-159 Включен;true;ВН-159 Выключен;1;;0;0;0;0;0;3
vn160;vn;ВН-160;ТП-2 ввод Л-5-17 от ТП-41 (с.Деревянное) (ЗН);false;11;0;0;1;0;1;true;ВН-160 Включен;true;ВН-160 Выключен;1;;0;0;0;0;0;3
vn161;vn;ВН-161;ТП-2 вывод Л-5-17 к ТП-43 (с.Деревянное) (ЗН);false;11;0;0;1;0;1;true;ВН-161 Включен;true;ВН-161 Выключен;1;;0;0;0;0;0;3
vn162;vn;ВН-162;ТП-246 вывод Л-18П-3 к ТП-123 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-162 Включен;true;ВН-162 Выключен;1;;0;0;0;0;0;3
vn163;vn;ВН-163;ТП-266 ввод Л-18П-3 к ТП-120 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-163 Включен;true;ВН-163 Выключен;0;;0;0;0;0;0;3
vn164;vn;ВН-164;ТП-266 ввод КЛ с РП-2 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-164 Включен;true;ВН-164 Выключен;1;;0;0;0;0;0;3
vn165;vn;ВН-165;ТП-400 ввод КЛ от Л-82-10;false;11;0;0;1;0;1;true;ВН-165 Включен;true;ВН-165 Выключен;1;;0;0;0;0;0;3
vn166;vn;ВН-166;ТП-400 ввод КЛ от Л-82-10;false;11;0;0;1;0;1;true;ВН-166 Включен;true;ВН-166 Выключен;1;;0;0;0;0;0;3
vn167;vn;ВН-167;ТП-400 секционный;false;11;0;0;1;0;1;true;ВН-167 Включен;true;ВН-167 Выключен;0;;0;0;0;0;0;3
vn168;vn;ВН-168;Л-82-4 РП-3 в сторону к ВС-13;false;11;0;0;1;0;1;true;ВН-168 Включен;true;ВН-168 Выключен;1;;0;0;0;0;0;3
vn169;vn;ВН-169;Л-82-4 РП-3 в сторону к ТП-94;false;11;0;0;1;0;1;true;ВН-169 Включен;true;ВН-169 Выключен;1;;0;0;0;0;0;3
vn170;vn;ВН-170;Л-82-4 РП-3 в сторону к ТП-338;false;11;0;0;1;0;1;true;ВН-170 Включен;true;ВН-170 Выключен;1;;0;0;0;0;0;3
vn171;vn;ВН-171;Л-82-4 РП-3 в сторону к ТП-217;false;11;0;0;1;0;1;true;ВН-171 Включен;true;ВН-171 Выключен;0;;0;0;0;0;0;3
vn172;vn;ВН-172;Л-82-4 РП-3 в сторону к ТП-217;false;11;0;0;1;0;1;true;ВН-172 Включен;true;ВН-172 Выключен;0;;0;0;0;0;0;3
vn1k;vn;ВН-1К;ТП-6К ввод КЛ от ТП-2К;false;11;0;0;1;0;1;true;ВН-1К Включен;true;ВН-1К Выключен;0;;0;0;0;0;0;3
vn2k;vn;ВН-2К;ТП-6К ввод КЛ от ТП-3К;false;11;0;0;1;0;1;true;ВН-2К Включен;true;ВН-2К Выключен;1;;0;0;0;0;0;3
vn3k;vn;ВН-3К;ТП-3К ввод КЛ от ТП-2К;false;11;0;0;1;0;1;true;ВН-3К Включен;true;ВН-3К Выключен;1;;0;0;0;0;0;3
vn4k;vn;ВН-4К;ТП-3К ввод КЛ от ТП-6К;false;11;0;0;1;0;1;true;ВН-4К Включен;true;ВН-4К Выключен;0;;0;0;0;0;0;3
vn173;vn;ВН-173;Л-46П-19 ввод на ТП-159;false;11;0;0;1;0;1;true;ВН-173 Включен;true;ВН-173 Выключен;1;;0;0;0;0;0;3
vn174;vn;ВН-174;Л-46П-19 вывод с ТП-159;false;11;0;0;1;0;1;true;ВН-174 Включен;true;ВН-174 Выключен;1;;0;0;0;0;0;3
vn175;vn;ВН-175;Л-46П-19 ввод на ТП-160;false;11;0;0;1;0;1;true;ВН-175 Включен;true;ВН-175 Выключен;1;;0;0;0;0;0;3
vn176;vn;ВН-176;Л-46П-19 вывод с ТП-160;false;11;0;0;1;0;1;true;ВН-176 Включен;true;ВН-176 Выключен;0;;0;0;0;0;0;3
vn177;vn;ВН-177;Л-23-18 ввод на ТП-202;false;11;0;0;1;0;1;true;ВН-177 Включен;true;ВН-177 Выключен;0;;0;0;0;0;0;3
vn178;vn;ВН-178;Л-23-18 вывод с ТП-202;false;11;0;0;1;0;1;true;ВН-178 Включен;true;ВН-178 Выключен;0;;0;0;0;0;0;3
vn179;vn;ВН-179;Л-5-19, п. Деревянка в сторону Орзеги;false;11;0;0;1;0;1;true;ВН-179 Включен;true;ВН-179 Выключен;0;;0;0;0;0;0;3
vn1gr;vn;ВН-1;ТП-374 ввод с Л-46П-20 (нефтебаза);false;11;0;0;1;0;1;true;ВН-1 Заземлен;true;ВН-1 Не заземлен;0;;0;0;0;0;0;3
vn2gr;vn;ВН-2;ТП-357 ввод с Л-5-28 (ст.Деревянка);false;11;0;0;1;0;1;true;ВН-2 Заземлен;true;ВН-2 Не заземлен;0;;0;0;0;0;0;3
vn3gr;vn;ВН-3;ТП-192 КЛ-10 кВ на РП-614 КОС (Южная Промзона);false;11;0;0;1;0;1;true;ВН-3 Заземлен;true;ВН-3 Не заземлен;0;;0;0;0;0;0;3
vn4gr;vn;ВН-4;Секционный между ТП-229 и ТП-230 Л-18П-13 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-4 Заземлен;true;ВН-4 Не заземлен;0;;0;0;0;0;0;3
vn5gr;vn;ВН-5;ТП-124 ввод в сторону ТП-230 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-5 Заземлен;true;ВН-5 Не заземлен;0;;0;0;0;0;0;3
vn6gr;vn;ВН-6;ТП-135 ввод Л-18П-2 (п.Чална);false;11;0;0;1;0;1;true;ВН-6 Заземлен;true;ВН-6 Не заземлен;0;;0;0;0;0;0;3
vn7gr;vn;ВН-7;ТП-135 вывод в сторону Падозеро (п.Чална);false;11;0;0;1;0;1;true;ВН-7 Заземлен;true;ВН-7 Не заземлен;0;;0;0;0;0;0;3
vn8gr;vn;ВН-8;ТП-18 ввод с Л-21-14 (ст.Шуйская) (ЗН);false;11;0;0;1;0;1;true;ВН-8 Заземлен;true;ВН-8 Не заземлен;0;;0;0;0;0;0;3
vn9gr;vn;ВН-9;ТП-18 вывод на ТП-19 (ст.Шуйская) (ЗН);false;11;0;0;1;0;1;true;ВН-9 Заземлен;true;ВН-9 Не заземлен;0;;0;0;0;0;0;3
vn10gr;vn;ВН-10;ТП-19 ввод с Л-21-14 (ст.Шуйская);false;11;0;0;1;0;1;true;ВН-10 Заземлен;true;ВН-10 Не заземлен;0;;0;0;0;0;0;3
vn11gr;vn;ВН-11;ТП-19 вывод на ТП-20 и ВС-6 (ст.Шуйская);false;11;0;0;1;0;1;true;ВН-11 Заземлен;true;ВН-11 Не заземлен;0;;0;0;0;0;0;3
vn12gr;vn;ВН-12;ТП-374 ввод Л-79-18 (Южная Промзона);false;11;0;0;1;0;1;true;ВН-12 Заземлен;true;ВН-12 Не заземлен;0;;0;0;0;0;0;3
vn13gr;vn;ВН-13;ТП-375 вывод на ТП-374 2 секция шин (Нефтебаза);false;11;0;0;1;0;1;true;ВН-13 Заземлен;true;ВН-13 Не заземлен;0;;0;0;0;0;0;3
vn14gr;vn;ВН-14;ТП-120 вывод на ТП-350 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-14 Заземлен;true;ВН-14 Не заземлен;0;;0;0;0;0;0;3
vn15gr;vn;ВН-15;ТП-120 ввод с ТП-117 (1 зона) (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-15 Заземлен;true;ВН-15 Не заземлен;0;;0;0;0;0;0;3
vn16gr;vn;ВН-16;ТП-68 ввод с Л-82-11 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-16 Заземлен;true;ВН-16 Не заземлен;0;;0;0;0;0;0;3
vn17gr;vn;ВН-17;ТП-68 вывод на ТП-72 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-17 Заземлен;true;ВН-17 Не заземлен;0;;0;0;0;0;0;3
vn18gr;vn;ВН-18;ТП-72 ввод с ТП-68 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-18 Заземлен;true;ВН-18 Не заземлен;0;;0;0;0;0;0;3
vn19gr;vn;ВН-19;ТП-72 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-19 Заземлен;true;ВН-19 Не заземлен;0;;0;0;0;0;0;3
vn20gr;vn;ВН-20;ТП-375 ввод с ТП-374 1 секция шин (Нефтебаза);false;11;0;0;1;0;1;true;ВН-20 Заземлен;true;ВН-20 Не заземлен;0;;0;0;0;0;0;3
vn21gr;vn;ВН-21;ТП-374 вывод с 1 секции шин на ТП-375 Л-46П-20 (Нефтебаза);false;11;0;0;1;0;1;true;ВН-21 Заземлен;true;ВН-21 Не заземлен;0;;0;0;0;0;0;3
vn22gr;vn;ВН-22;ТП-123 вывод на ТП-38, ТП-37 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-22 Заземлен;true;ВН-22 Не заземлен;0;;0;0;0;0;0;3
vn23gr;vn;ВН-23;ТП-123 ввод с ТП-246 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-23 Заземлен;true;ВН-23 Не заземлен;0;;0;0;0;0;0;3
vn24gr;vn;ВН-24;ТП-120 вывод на ТП-246 (Школа) (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-24 Заземлен;true;ВН-24 Не заземлен;0;;0;0;0;0;0;3
vn25gr;vn;ВН-25;ТП-115 ввод с Л-18П-8 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-25 Заземлен;true;ВН-25 Не заземлен;0;;0;0;0;0;0;3
vn26gr;vn;ВН-26;ТП-115 вывод на ТП-116 ''Гексод'' (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-26 Заземлен;true;ВН-26 Не заземлен;0;;0;0;0;0;0;3
vn27gr;vn;ВН-27;ТП-116 ввод с ТП-115 Л-18П-8 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-27 Заземлен;true;ВН-27 Не заземлен;0;;0;0;0;0;0;3
vn28gr;vn;ВН-28;ТП-116 вывод с ТП-117 (1 зона) (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-28 Заземлен;true;ВН-28 Не заземлен;0;;0;0;0;0;0;3
vn29gr;vn;ВН-29;ТП-117 ввод с ТП-116 Л-18П-8 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-29 Заземлен;true;ВН-29 Не заземлен;0;;0;0;0;0;0;3
vn30gr;vn;ВН-30;ТП-117 вывод на ТП-118 ''Зарядная'' (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-30 Заземлен;true;ВН-30 Не заземлен;0;;0;0;0;0;0;3
vn31gr;vn;ВН-31;ТП-118 ввод с ТП-117 Л-18П-8 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-31 Заземлен;true;ВН-31 Не заземлен;0;;0;0;0;0;0;3
vn32gr;vn;ВН-32;ТП-118 вывод на ТП-121 (2 зона) (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-32 Заземлен;true;ВН-32 Не заземлен;0;;0;0;0;0;0;3
vn33gr;vn;ВН-33;ТП-121 вывод на ТП-118 Л-18П-12 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-33 Заземлен;true;ВН-33 Не заземлен;0;;0;0;0;0;0;3
vn34gr;vn;ВН-34;ТП-121 ввод с ТП-124 Котельная Л-18П-12 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-34 Заземлен;true;ВН-34 Не заземлен;0;;0;0;0;0;0;3
vn35gr;vn;ВН-35;ТП-124 вывод на ТП-121 Л-18П-12 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-35 Заземлен;true;ВН-35 Не заземлен;0;;0;0;0;0;0;3
vn36gr;vn;ВН-36;ТП-124 ввод с Л-18П-12 (г-н Бесовец) (ЗН);false;11;0;0;1;0;1;true;ВН-36 Заземлен;true;ВН-36 Не заземлен;0;;0;0;0;0;0;3
vn37gr;vn;ВН-37;ТП-74 вывод на ТП-64 Л-82-3 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-37 Заземлен;true;ВН-37 Не заземлен;0;;0;0;0;0;0;3
vn38gr;vn;ВН-38;ТП-74 ввод с ТП-100 Л-82-3 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-38 Заземлен;true;ВН-38 Не заземлен;0;;0;0;0;0;0;3
vn39gr;vn;ВН-39;ТП-64 ввод с ТП-74 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-39 Заземлен;true;ВН-39 Не заземлен;0;;0;0;0;0;0;3
vn40gr;vn;ВН-40;ТП-64 вывод с ТП-65 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-40 Заземлен;true;ВН-40 Не заземлен;0;;0;0;0;0;0;3
vn41gr;vn;ВН-41;ТП-73 ввод с ТП-65 Л-82-3 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-41 Заземлен;true;ВН-41 Не заземлен;0;;0;0;0;0;0;3
vn42gr;vn;ВН-42;ТП-70 ввод с ТП-73 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-42 Заземлен;true;ВН-42 Не заземлен;0;;0;0;0;0;0;3
vn43gr;vn;ВН-43;ТП-61 ввод с Л-82-3 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-43 Заземлен;true;ВН-43 Не заземлен;0;;0;0;0;0;0;3
vn44gr;vn;ВН-44;ТП-70 вывод на ТП-60 Л-82-3 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-44 Заземлен;true;ВН-44 Не заземлен;0;;0;0;0;0;0;3
vn45gr;vn;ВН-45;ТП-130 вывод на ТП-133 Л-18П-9 ТП-135 (п.Чална);false;11;0;0;1;0;1;true;ВН-45 Заземлен;true;ВН-45 Не заземлен;0;;0;0;0;0;0;3
vn46gr;vn;ВН-46;ТП-163 ввод с ТП-168 Л-5-27 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-46 Заземлен;true;ВН-46 Не заземлен;0;;0;0;0;0;0;3
vn47gr;vn;ВН-47;ТП-163 вывод на ТП-164 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-47 Заземлен;true;ВН-47 Не заземлен;0;;0;0;0;0;0;3
vn48gr;vn;ВН-48;ТП-164 ввод с ТП-163 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-48 Заземлен;true;ВН-48 Не заземлен;0;;0;0;0;0;0;3
vn49gr;vn;ВН-49;ТП-164 ввод с Л-5-27 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-49 Заземлен;true;ВН-49 Не заземлен;0;;0;0;0;0;0;3
vn50gr;vn;ВН-50;ТП-1049 ввод со стороны Р-63 (Заозерье);false;11;0;0;1;0;1;true;ВН-50 Заземлен;true;ВН-50 Не заземлен;0;;0;0;0;0;0;3
vn51gr;vn;ВН-51;ТП-192 ввод с Л-79-18 (Южная Промзона);false;11;0;0;1;0;1;true;ВН-51 Заземлен;true;ВН-51 Не заземлен;0;;0;0;0;0;0;3
vn52gr;vn;ВН-52;ТП-217 ввод с РП-3 Л-82-4 (Ладва-Ветка);false;11;0;0;1;0;1;true;ВН-52 Заземлен;true;ВН-52 Не заземлен;0;;0;0;0;0;0;3
vn53gr;vn;ВН-53;ТП-198 ввод с ТП-125 Л-18П-2 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-53 Заземлен;true;ВН-53 Не заземлен;0;;0;0;0;0;0;3
vn54gr;vn;ВН-54;ТП-198 вывод на ТП-133, 195 (п.Чална) (ЗН);false;11;0;0;1;0;1;true;ВН-54 Заземлен;true;ВН-54 Не заземлен;0;;0;0;0;0;0;3
vn55gr;vn;ВН-55;ТП-133 ввод с Л-18П-9;false;11;0;0;1;0;1;true;ВН-55 Заземлен;true;ВН-55 Не заземлен;0;;0;0;0;0;0;3
vn56gr;vn;ВН-56;ТП-133 вывод в сторону ТП-134 Л-18П-2;false;11;0;0;1;0;1;true;ВН-56 Заземлен;true;ВН-56 Не заземлен;0;;0;0;0;0;0;3
vn57gr;vn;ВН-57;ТП-104 ввод с ТП-102 Л-21-12 (ЗН);false;11;0;0;1;0;1;true;ВН-57 Заземлен;true;ВН-57 Не заземлен;0;;0;0;0;0;0;3
vn58gr;vn;ВН-58;ТП-7 ввод от Р-57 ЮКЭС (Птицефабрика);false;11;0;0;1;0;1;true;ВН-58 Заземлен;true;ВН-58 Не заземлен;0;;0;0;0;0;0;3
vn59gr;vn;ВН-59;ТП-7 ввод от Р-52 ЮКЭС (Птицефабрика);false;11;0;0;1;0;1;true;ВН-59 Заземлен;true;ВН-59 Не заземлен;0;;0;0;0;0;0;3
vn60gr;vn;ВН-60;ТП-37 ввод с Л-18П-3 со стороны ТП-123 (д.Верховье) (ЗН);false;11;0;0;1;0;1;true;ВН-60 Заземлен;true;ВН-60 Не заземлен;0;;0;0;0;0;0;3
vn61gr;vn;ВН-61;ТП-37 вывод в сторону ВС-27, ТП-28 (д.Верховье) (ЗН);false;11;0;0;1;0;1;true;ВН-61 Заземлен;true;ВН-61 Не заземлен;0;;0;0;0;0;0;3
vn62gr;vn;ВН-62;ТП-111 ввод с Л-18П-9 от П/ст 18П (п.Чална);false;11;0;0;1;0;1;true;ВН-62 Заземлен;true;ВН-62 Не заземлен;0;;0;0;0;0;0;3
vn63gr;vn;ВН-63;ТП-111 вывод в сторону ТП-126 (п.Чална);false;11;0;0;1;0;1;true;ВН-63 Заземлен;true;ВН-63 Не заземлен;0;;0;0;0;0;0;3
vn64gr;vn;ВН-64;ТП-134 ввод с Л-18П-2 от ТП-195;false;11;0;0;1;0;1;true;ВН-64 Заземлен;true;ВН-64 Не заземлен;0;;0;0;0;0;0;3
vn65gr;vn;ВН-65;ТП-133 вывод на Л-18П-9 к ТП-135;false;11;0;0;1;0;1;true;ВН-65 Заземлен;true;ВН-65 Не заземлен;0;;0;0;0;0;0;3
vn66gr;vn;ВН-66;ТП-127 ввод с Л-18П-9 от ТП-126  (п.Чална);false;11;0;0;1;0;1;true;ВН-66 Заземлен;true;ВН-66 Не заземлен;0;;0;0;0;0;0;3
vn67gr;vn;ВН-67;ТП-127 вывод на Л-18П-9 к ТП-138 и ТП-129 (п.Чална);false;11;0;0;1;0;1;true;ВН-67 Заземлен;true;ВН-67 Не заземлен;0;;0;0;0;0;0;3
vn68gr;vn;ВН-68;ТП-127 вывод на Л-18П-9 резерв (п.Чална);false;11;0;0;1;0;1;true;ВН-68 Заземлен;true;ВН-68 Не заземлен;0;;0;0;0;0;0;3
vn69gr;vn;ВН-69;ТП-100 вывод на ТП-74 Л-82-3 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-69 Заземлен;true;ВН-69 Не заземлен;0;;0;0;0;0;0;3
vn70gr;vn;ВН-70;ТП-100 ввод с ВС-29 Л-82-3 (п.Ладва) (ЗН);false;11;0;0;1;0;1;true;ВН-70 Заземлен;true;ВН-70 Не заземлен;0;;0;0;0;0;0;3
vn71gr;vn;ВН-71;ТП-168 ввод Л-5-27 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-71 Заземлен;true;ВН-71 Не заземлен;0;;0;0;0;0;0;3
vn72gr;vn;ВН-72;ТП-168 ввод Л-5-27 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-72 Заземлен;true;ВН-72 Не заземлен;0;;0;0;0;0;0;3
vn73gr;vn;ВН-73;ТП-168 вывод на ТП-163 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-73 Заземлен;true;ВН-73 Не заземлен;0;;0;0;0;0;0;3
vn74gr;vn;ВН-74;ТП-352 ввод с Л-5-27 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-74 Заземлен;true;ВН-74 Не заземлен;0;;0;0;0;0;0;3
vn75gr;vn;ВН-75;ТП-352 ввод с Л-5-27 (ст.Деревянка) (ЗН);false;11;0;0;1;0;1;true;ВН-75 Заземлен;true;ВН-75 Не заземлен;0;;0;0;0;0;0;3
vn76gr;vn;ВН-76;ТП-120 ввод КЛ с РП-2 (г-н Бесовец);false;11;0;0;1;0;1;true;ВН-76 Заземлен;true;ВН-76 Не заземлен;0;;0;0;0;0;0;3
vn77gr;vn;ВН-77;ТП-39 ввод с Л-21-7 от П/ст 21 (п.Шуя);false;11;0;0;1;0;1;true;ВН-77 Заземлен;true;ВН-77 Не заземлен;0;;0;0;0;0;0;3
vn78gr;vn;ВН-78;ТП-61 ввод с Л-82-11 (п.Ладва);false;11;0;0;1;0;1;true;ВН-78 Заземлен;true;ВН-78 Не заземлен;0;;0;0;0;0;0;3
