Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;Val;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vv500_4sh;vv;ПС500 В4;ПС500 В4;false;11;0;0;1;0;1;true;ПС500 В4 Зашунтирован;true;ПС500 В4 Не зашунтирован;0;;0;0;0;0;0;3
vv500_5;vv;ПС500 В5;ПС500 В5;false;11;0;0;1;0;1;true;ПС500 В5 Включен;true;ПС500 В5 Выключен;1;;0;0;0;0;0;3
vv500_5gr;vv;ПС500 В5;ПС500 В5;false;11;0;0;1;0;1;true;ПС500 В5 Заземлен;true;ПС500 В5 Не заземлен;0;;0;0;0;0;0;3
vv500_5sh;vv;ПС500 В5;ПС500 В5;false;11;0;0;1;0;1;true;ПС500 В5 Зашунтирован;true;ПС500 В5 Не зашунтирован;0;;0;0;0;0;0;3
vv500_6;vv;ПС500 В6;ПС500 В6;false;11;0;0;1;0;1;true;ПС500 В6 Включен;true;ПС500 В6 Выключен;1;;0;0;0;0;0;3
vv500_6gr;vv;ПС500 В6;ПС500 В6;false;11;0;0;1;0;1;true;ПС500 В6 Заземлен;true;ПС500 В6 Не заземлен;0;;0;0;0;0;0;3
vv500_6sh;vv;ПС500 В6;ПС500 В6;false;11;0;0;1;0;1;true;ПС500 В6 Зашунтирован;true;ПС500 В6 Не зашунтирован;0;;0;0;0;0;0;3
vv500_7;vv;ПС500 В7;ПС500 В7;false;11;0;0;1;0;1;true;ПС500 В7 Включен;true;ПС500 В7 Выключен;1;;0;0;0;0;0;3
vv500_7gr;vv;ПС500 В7;ПС500 В7;false;11;0;0;1;0;1;true;ПС500 В7 Заземлен;true;ПС500 В7 Не заземлен;0;;0;0;0;0;0;3
vv500_7sh;vv;ПС500 В7;ПС500 В7;false;11;0;0;1;0;1;true;ПС500 В7 Зашунтирован;true;ПС500 В7 Не зашунтирован;0;;0;0;0;0;0;3
vv500_14;vv;ПС500 В14;ПС500 В14;false;11;0;0;1;0;1;true;ПС500 В14 Включен;true;ПС500 В14 Выключен;1;;0;0;0;0;0;3
vv500_14gr;vv;ПС500 В14;ПС500 В14;false;11;0;0;1;0;1;true;ПС500 В14 Заземлен;true;ПС500 В14 Не заземлен;0;;0;0;0;0;0;3
vv500_14sh;vv;ПС500 В14;ПС500 В14;false;11;0;0;1;0;1;true;ПС500 В14 Зашунтирован;true;ПС500 В14 Не зашунтирован;0;;0;0;0;0;0;3
vv500_15;vv;ПС500 В15;ПС500 В15;false;11;0;0;1;0;1;true;ПС500 В15 Включен;true;ПС500 В15 Выключен;1;;0;0;0;0;0;3
vv500_15gr;vv;ПС500 В15;ПС500 В15;false;11;0;0;1;0;1;true;ПС500 В15 Заземлен;true;ПС500 В15 Не заземлен;0;;0;0;0;0;0;3
vv500_15sh;vv;ПС500 В15;ПС500 В15;false;11;0;0;1;0;1;true;ПС500 В15 Зашунтирован;true;ПС500 В15 Не зашунтирован;0;;0;0;0;0;0;3
vv500_16;vv;ПС500 В16;ПС500 В16;false;11;0;0;1;0;1;true;ПС500 В16 Включен;true;ПС500 В16 Выключен;1;;0;0;0;0;0;3
vv500_16gr;vv;ПС500 В16;ПС500 В16;false;11;0;0;1;0;1;true;ПС500 В16 Заземлен;true;ПС500 В16 Не заземлен;0;;0;0;0;0;0;3
vv500_16sh;vv;ПС500 В16;ПС500 В16;false;11;0;0;1;0;1;true;ПС500 В16 Зашунтирован;true;ПС500 В16 Не зашунтирован;0;;0;0;0;0;0;3
vv500_17;vv;ПС500 В17;ПС500 В17;false;11;0;0;1;0;1;true;ПС500 В17 Включен;true;ПС500 В17 Выключен;1;;0;0;0;0;0;3
vv500_17gr;vv;ПС500 В17;ПС500 В17;false;11;0;0;1;0;1;true;ПС500 В17 Заземлен;true;ПС500 В17 Не заземлен;0;;0;0;0;0;0;3
vv500_17sh;vv;ПС500 В17;ПС500 В17;false;11;0;0;1;0;1;true;ПС500 В17 Зашунтирован;true;ПС500 В17 Не зашунтирован;0;;0;0;0;0;0;3
vv500_18;vv;ПС500 В18;ПС500 В18;false;11;0;0;1;0;1;true;ПС500 В18 Включен;true;ПС500 В18 Выключен;1;;0;0;0;0;0;3
vv500_18gr;vv;ПС500 В18;ПС500 В18;false;11;0;0;1;0;1;true;ПС500 В18 Заземлен;true;ПС500 В18 Не заземлен;0;;0;0;0;0;0;3
vv500_18sh;vv;ПС500 В18;ПС500 В18;false;11;0;0;1;0;1;true;ПС500 В18 Зашунтирован;true;ПС500 В18 Не зашунтирован;0;;0;0;0;0;0;3
