Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
tp30;tp;ТП-30;"м. Кончезеро ""Авиаретро"" (Л-21-7; 315/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-30 Включена;true;ТП-30 Отключена;;;0;0;0;;0;0
tp31;tp;ТП-31;"ООО ""Торговый дом ""Карелнеруд"" (Л-21-7; 63/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-31 Включена;true;ТП-31 Отключена;;;0;0;0;;0;0
tp32;tp;ТП-32;"м. Кончезеро АОЗТ ""Эдем-тур"" (Л-21-7; 250/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-32 Включена;true;ТП-32 Отключена;;;0;0;0;;0;0
tp33;tp;ТП-33;"ст.Шуйская (Л-21-7; 180/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-33 Включена;true;ТП-33 Отключена;;;0;0;0;;0;0
tp34;tp;ТП-34;"м. Лучевое, СТ ""Водник"". (БОП). (Л-21-7; 180/6; дог. аренды № 835-14 от 23.09.14)";true;11;0;0;1;0;1;true;ТП-34 Включена;true;ТП-34 Отключена;;;0;0;0;;0;0
tp35;tp;ТП-35;"д. Косалма, б/о Онего-фишинг (Л-2П-15; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-35 Включена;true;ТП-35 Отключена;;;0;0;0;;0;0
tp36;tp;ТП-36;"д. Верховье (Оборонэнерго) (Л-21-7; 100/6; не обслуживается)";true;11;0;0;1;0;1;true;ТП-36 Включена;true;ТП-36 Отключена;;;0;0;0;;0;0
tp37;tp;ТП-37;"д. Верховье (Л-18П-3; 250/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-37 Включена;true;ТП-37 Отключена;;;0;0;0;;0;0
tp38;tp;ТП-38;"м. Маткачи, б/о, Соты. (Л-18П-3; 400/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-38 Включена;true;ТП-38 Отключена;;;0;0;0;;0;0
tp39;tp;ТП-39;"пос. Шуя, школа (Л-21-7; 320/6; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-39 Включена;true;ТП-39 Отключена;;;0;0;0;;0;0
tp40;tp;ТП-40;"д. Царевичи б/о, Национального банка (Л-2П-15; 160/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-40 Включена;true;ТП-40 Отключена;;;0;0;0;;0;0
tp41;tp;ТП-41;"с. Деревянное ""ИмпэксДрев"" (Л-5-17; 1х400/10+1х315/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-41 Включена;true;ТП-41 Отключена;;;0;0;0;;0;0
tp42;tp;ТП-42;"с. Деревянное ул. Онежская (Л-46П-19; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-42 Включена;true;ТП-42 Отключена;;;0;0;0;;0;0
tp43;tp;ТП-43;"с. Деревянное, Прионежская (Л-5-17; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-43 Включена;true;ТП-43 Отключена;;;0;0;0;;0;0
tp44;tp;ТП-44;"с. Деревянное, ООО ""ТК КарелИмпекс"" (Л-46П-19; 250/10; не обслуживается)";true;11;0;0;1;0;1;true;ТП-44 Включена;true;ТП-44 Отключена;;;0;0;0;;0;0
tp45;tp;ТП-45;"д.Ужесельга, ул.Лесная (Л-46П-20; 100/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-45 Включена;true;ТП-45 Отключена;;;0;0;0;;0;0
tp46;tp;ТП-46;"д.Ужесельга (Мартынов) (Л-46П-20; 400/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-46 Включена;true;ТП-46 Отключена;;;0;0;0;;0;0
tp47;tp;ТП-47;"с. Деревянное Савкины Поля, ул. Онежская (Л-5-17; 250/10; АО ""ПСК"")";true;11;0;0;1;0;1;true;ТП-47 Включена;true;ТП-47 Отключена;;;0;0;0;;0;0
